LAT,LON,GID,RTE_DEFN_LN_NM,RTE_DFO,ROUTEID,ROUTENUMBER,RTE_PRFX_TYPE_DSCR,RDBD_TYPE_DSCR,RMRKR_PNT_NBR,RMRKR_DISPLACEMENT,CTRL_SECT_LN_NBR,CTRL_SECT_MPT,MSG,distance
29.315452,-96.101536,483146,1252614,0.149,421072,1252614,Single Roadbed,Local City Street,,,LY5760,0.149,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",100.5112715
29.315452,-96.101536,483244,1252711,0.037,421168,1252711,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",100.662925
29.315452,-96.101536,1571161877,SH0060-KG,23.33,154273,60,Single Roadbed,State Highway,506,0.783,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",116.5757916
29.32618,-96.097126,1571161877,SH0060-KG,22.542,154273,60,Single Roadbed,State Highway,504,1.987,8910,37.252,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",70.31086972
29.32618,-96.097126,483141,1252608,0.08,421066,1252608,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",147.4893861
28.027157,-97.04992,7727,BS0035L-LG,2.535,159936,35,Left Roadbed,Business State,664,0.01,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",41.50594158
28.027157,-97.04992,2150,BS0035L-KG,2.524,159936,35,Single Roadbed,Business State,664,0.013,18004,8.424,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",52.23522772
28.027157,-97.04992,7728,BS0035L-RG,2.519,159936,35,Right Roadbed,Business State,664,0.015,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",52.23567738
32.121385,-99.172075,270686,1056620,0.065,231314,1056620,Single Roadbed,Local City Street,,,LF5381,0.065,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",44.67650506
32.121385,-99.172075,1599251006,SH0036-KG,42.374,154241,36,Single Roadbed,State Highway,336,0.419,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",75.66508486
32.97504,-96.33083,435957,1208617,0.012,378289,1208617,Single Roadbed,Local City Street,,,LU2857,0.012,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",90.2694431
32.97504,-96.33083,435888,1208545,0.264,378223,1208545,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",110.7670113
30.633755,-97.673635,322075,1105161,0.198,278231,1105161,Single Roadbed,Local City Street,,,LK2427,0.198,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",135.2096374
30.633755,-97.673635,322124,1105204,0.383,278272,1105204,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",141.1744559
33.139351,-96.106384,1599353912,SH0034-LG,39.296,154227,34,Left Roadbed,State Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",20.57140005
33.139351,-96.106384,7401,SS0302-KG,1.843,154620,302,Single Roadbed,State Spur,628,1.825,907,0.016,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",32.08951975
33.139351,-96.106384,9528,SS0302-RG,1.887,154620,302,Right Roadbed,State Spur,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",101.1645456
33.139351,-96.106384,2000005257,SH0034-KG,39.323,154227,34,Single Roadbed,State Highway,278,1.862,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",113.0848025
33.140391,-96.112352,328625,1111528,0.207,284437,1111528,Single Roadbed,Local City Street,,,LK8706,0.207,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",63.37109587
32.767449,-98.299092,1542762700,182AA0256,0.621,53592,256,Single Roadbed,County roads,,,AA0256,0.621,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",87.15639034
32.767449,-98.299092,1542740121,182AA0268,0.108,55861,268,Single Roadbed,County roads,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",110.8617502
32.755838,-98.904482,244779,1031641,1.082,206919,1031641,Single Roadbed,Local City Street,,,LD0910,1.082,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",147.7938643
30.277271,-97.701115,228484,1015841,0.554,191601,1015841,Single Roadbed,Local City Street,,,LB5546,0.554,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",90.41688129
30.277271,-97.701115,1640649618,SL0111-KG,0.402,154325,111,Single Roadbed,State Loop,438,0.349,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",142.7478898
33.247795,-100.574233,359586,1137958,0.017,310090,1137958,Single Roadbed,Local City Street,,,LN4422,0.017,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",8.765309793
33.247795,-100.574233,359611,1137983,0.19,310115,1137983,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",75.08337489
33.247795,-100.574233,3685,FM1083-KG,0.028,172945,1083,Single Roadbed,Farm to Market,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",89.85751999
33.247795,-100.574233,359596,1137968,0.219,310100,1137968,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",91.85292401
32.744762,-97.330774,1638144090,IH0030-KG,14.443,153708,30,Single Roadbed,Interstate,14,0.463,106801,23.214,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",14.87899533
32.744762,-97.330774,1638316808,IH0030-RG,14.961,153708,30,Right Roadbed,Interstate,14,0.462,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",21.48277744
32.744762,-97.330774,1634428856,IH0030-LG,15.179,153708,30,Left Roadbed,Interstate,14,0.465,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",47.97235834
32.744762,-97.330774,1513802563,IH0030-RP,0.082,153708,30,Ramp,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",82.43927994
26.215301,-98.326006,1574456889,BU0083S-KG,7.171,160032,83,Single Roadbed,Business US,504,1.25,3903,1.535,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",51.88175495
26.215301,-98.326006,6814,SH0107-KG,1.011,154062,107,Single Roadbed,State Highway,504,0.886,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",68.21105215
26.215301,-98.326006,399437,1173654,0.313,344674,1173654,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",111.4489981
27.045225,-99.443561,2249,BU0083N-KG,0.582,160020,83,Single Roadbed,Business US,666,0.551,3808,0.582,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",9.988140434
27.045225,-99.443561,172385,253AA1223,0.048,13073,1223,Single Roadbed,County roads,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",36.34680802
27.045225,-99.443561,183607,253AA1601,0.001,28377,1601,Single Roadbed,County roads,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",121.3980494
32.732692,-97.318408,1570233272,1090481,3.908,264012,1090481,Single Roadbed,Local City Street,,,LI8158,3.908,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",19.72829277
32.732692,-97.318408,1570233277,1095827,0.04,269127,1095827,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",82.8610471
30.888529,-97.924779,7183,SL0308-KG,0.402,154417,308,Single Roadbed,State Loop,524,0.338,27305,1.402,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",50.35099537
30.888529,-97.924779,124260,027AA0710,0.183,126831,710,Single Roadbed,County roads,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",64.3060608
28.401381,-97.748365,,,,,,,,,,,,,
27.506529,-99.507156,1638748885,BI0035A-LG,3.169,159906,35,Left Roadbed,Business IH,634,0.14,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",56.12239125
27.506529,-99.507156,1638748883,BI0035A-KG,3.099,159906,35,Single Roadbed,Business IH,634,0.14,1806,20.215,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",83.10274591
27.506529,-99.507156,1635293002,265903,21.68,168208,265903,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",113.2782336
27.506529,-99.507156,1635293004,265980,0.178,168239,265980,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",126.6284467
30.678094,-97.943817,,,,,,,,,,,,,
28.402108,-97.748968,1571082240,BU0181J-KG,5.885,160002,181,Single Roadbed,Business US,570,1.871,10107,11.298,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",119.2014335
28.402108,-97.748968,1599346998,260366,3.772,165376,260366,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",145.0683687
29.94475,-99.037226,6471,RM0480-KG,0.394,154028,480,Single Roadbed,Ranch to Market,464,0.36,85501,1.496,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",21.69015452
29.94475,-99.037226,167692,133AA0163,0,29429,163,Single Roadbed,County roads,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",83.67826331
29.988519,-97.87717,366718,1144970,0.345,316919,1144970,Single Roadbed,Local City Street,,,LO1292,0.345,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",56.81990967
29.988519,-97.87717,1631232125,RM0150-KG,20.732,153896,150,Single Roadbed,Ranch to Market,468,0.824,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",91.81518579
29.988519,-97.87717,366636,1144887,0,316837,1144887,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",119.8341996
30.533609,-96.691157,251712,1038470,0.049,213587,1038470,Single Roadbed,Local City Street,,,LD7602,0.049,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",45.66086458
30.533609,-96.691157,7086,SL0083-KG,0.41,154520,83,Single Roadbed,State Loop,598,0.386,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",100.7781829
26.214985,-98.324006,1574456889,BU0083S-KG,7.298,160032,83,Single Roadbed,Business US,504,1.377,3903,1.661,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",71.8108344
30.710466,-101.200734,148588,053AA5024,0.294,103104,5024,Single Roadbed,County roads,,,AA5024,0.294,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",20.719188
30.710466,-101.200734,7236,SL0466-KG,0.818,154470,466,Single Roadbed,State Loop,326,0.818,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",94.60082978
32.38643,-96.849295,1547822495,BU0287R-KG,4.402,160026,287,Single Roadbed,Business US,586,0.269,17211,5.903,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",23.92170196
32.38643,-96.849295,1670457664,US0077-KG,70.674,154774,77,Single Roadbed,US Highway,304,1.55,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",37.8022854
32.38643,-96.849295,1671062458,US0077-RG,70.662,154774,77,Right Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",102.0055083
31.19532,-98.716925,455749,1226846,0.251,396174,1226846,Single Roadbed,Local City Street,,,LW0791,0.251,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",117.836003
31.19532,-98.716925,3628,FM1031-KG,0.036,172890,1031,Single Roadbed,Farm to Market,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",133.7569082
32.756451,-99.896874,7538,US0083-KG,288.236,154779,83,Single Roadbed,US Highway,302,1.289,3304,21.155,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",22.92918038
32.756451,-99.896874,10067,US0083-RG,288.284,154779,83,Right Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",112.3869093
32.756451,-99.896874,10046,US0083-LG,288.265,154779,83,Left Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",132.8372902
30.570353,-97.410071,39459,258968,3.119,164672,258968,Single Roadbed,Local City Street,,,C00845,3.119,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",103.3225198
30.570353,-97.410071,6794,SH0095-KG,35.573,154307,95,Single Roadbed,State Highway,422,0.344,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",124.6909606
29.989444,-97.879854,1631232125,RM0150-KG,20.563,153896,150,Single Roadbed,Ranch to Market,468,0.655,80504,30.786,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",101.207796
29.989444,-97.879854,1631232169,1144889,0.019,316839,1144889,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",145.9239959
26.162569,-97.990774,482233,1251721,0.242,420245,1251721,Single Roadbed,Local City Street,,,LY4933,0.242,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",19.50691514
26.162569,-97.990774,2452,FM0088-KG,22.826,175993,88,Single Roadbed,Farm to Market,726,1.761,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",21.64420051
26.162569,-97.990774,1599302100,1251289,0.069,419847,1251289,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",33.79246903
31.894675,-100.488565,7146,SL0229-KG,1.11,154382,229,Single Roadbed,State Loop,370,1.065,40603,1.11,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",70.71811846
30.275254,-97.730977,1629677542,IH0035-RP,0.225,153710,35,Ramp,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",31.73420387
30.275254,-97.730977,1629763208,IH0035-RP,0.008,153710,35,Ramp,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",45.54805187
30.275254,-97.730977,1672187372,IH0035-AG,234.969,153710,35,Right Frontage,Interstate,235,0.312,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",55.21703377
30.275254,-97.730977,1599355656,IH0035-RG,234.87,153710,35,Right Roadbed,Interstate,235,0.313,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",67.77484942
30.275254,-97.730977,1629677490,IH0035-TA,0.058,153710,35,Turnaround,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",79.64568864
30.275254,-97.730977,1599354530,IH0035-KG,234.854,153710,35,Single Roadbed,Interstate,235,0.311,1513,18.343,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",87.83708409
30.275254,-97.730977,1599355589,IH0035-LG,234.849,153710,35,Left Roadbed,Interstate,235,0.311,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",110.7289726
30.275254,-97.730977,231419,1018763,0.2,194451,1018763,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",136.4439007
30.275254,-97.730977,228490,1015844,0,191604,1015844,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",136.4439007
33.16553,-96.36008,2169,BS0078E-KG,1.688,159977,78,Single Roadbed,Business State,238,1.649,28004,2.688,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",54.18037563
33.16553,-96.36008,300683,1085044,0,258727,1085044,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",111.2760084
33.16553,-96.36008,300691,1085053,0.71,258735,1085053,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",111.2760084
26.380692,-98.8228,10039,US0083-LG,791.547,154779,83,Left Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",11.00269398
29.579848,-98.690937,6671,SH0016-KG,347.291,154107,16,Single Roadbed,State Highway,580,1.214,29109,10.606,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",10.38332383
29.579848,-98.690937,8610,SH0016-LG,347.292,154107,16,Left Roadbed,State Highway,580,1.212,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",21.69607123
29.579848,-98.690937,8616,SH0016-RG,347.282,154107,16,Right Roadbed,State Highway,580,1.213,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",42.47661322
31.402441,-100.089089,1639699303,FM0381-KG,18.335,175479,381,Single Roadbed,Farm to Market,364,1.918,82602,13.949,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",129.1662479
26.380493,-98.822139,10039,US0083-LG,791.591,154779,83,Left Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",12.23282301
26.380493,-98.822139,43602,269613,0.034,170180,269613,Single Roadbed,Local City Street,,,C00525,0.034,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",20.69797657
30.656393,-97.001437,432186,1204807,0.021,374633,1204807,Single Roadbed,Local City Street,,,LT9189,0.021,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",107.0738358
30.656393,-97.001437,3479,FM0908-KG,12.487,176023,908,Single Roadbed,Farm to Market,580,0.486,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",118.1740089
32.930878,-96.458325,47718,264207,0.019,167267,264207,Single Roadbed,Local City Street,,,C00615,0.019,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",57.52175431
32.930878,-96.458325,6749,SH0066-KG,10.417,154280,66,Single Roadbed,State Highway,606,1.51,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",101.1073351
32.930878,-96.458325,8834,SH0066-LG,10.422,154280,66,Left Roadbed,State Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",117.5926286
32.930878,-96.458325,8836,SH0066-RG,10.413,154280,66,Right Roadbed,State Highway,606,1.52,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",120.4265433
29.899172,-96.872738,1599249279,US0077-KG,258.533,154774,77,Single Roadbed,US Highway,496,1.404,26801,13.398,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",115.0230193
29.899172,-96.872738,367884,1146156,0.122,318070,1146156,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",125.9956973
32.348153,-97.386244,1634515324,SH0171-LG,39.29,154118,171,Left Roadbed,State Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",59.41785618
32.348153,-97.386244,1634256444,SH0171-KG,39.272,154118,171,Single Roadbed,State Highway,308,1.368,1901,25.67,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",83.79399416
32.348153,-97.386244,1550254059,1044910,0.041,219840,1044910,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",92.88982692
29.681873,-96.906033,7557,US0090-KG,557.362,154783,90,Single Roadbed,US Highway,734,0.706,2603,16.744,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",67.9732684
29.681873,-96.906033,457066,1228110,0.563,397399,1228110,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",116.8794623
33.324606,-96.788824,256305,1042999,0.013,217984,1042999,Single Roadbed,Local City Street,,,LE2035,0.013,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",59.53882672
33.324606,-96.788824,1630541284,FM0455-KG,73.761,175556,455,Single Roadbed,Farm to Market,602,1.289,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",70.16044713
33.324606,-96.788824,256330,1043027,0.526,218011,1043027,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",94.02048416
28.701984,-96.215586,,,,,,,,,,,,,
32.754458,-97.330807,1672272156,BU0287P-KG,16.688,160022,287,Single Roadbed,Business US,270,0.761,1401,18.063,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",23.72201023
32.754458,-97.330807,45088,267726,0.313,169185,267726,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",73.1043889
32.754458,-97.330807,1670284943,1092391,0.219,265856,1092391,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",86.4918562
28.701276,-96.216229,2149,BS0035H-KG,1.188,159931,35,Single Roadbed,Business State,546,1.148,17914,1.188,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",70.65950498
30.046243,-99.139378,1635984026,SH0027-KG,20.163,154183,27,Single Roadbed,State Highway,466,0.148,14205,0.371,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",61.74459561
30.046243,-99.139378,363124,1141448,0.082,313499,1141448,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",90.06805605
31.955934,-95.272491,2796,FM0347-KG,3.642,175391,347,Single Roadbed,Farm to Market,318,0.33,37807,10.33,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",77.98611694
31.955934,-95.272491,491825,1263619,0.939,429621,1263619,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",127.0580921
29.300381,-94.788877,8895,SH0087-LG,257.556,154299,87,Left Roadbed,State Highway,580,0.909,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",144.7358941
29.3016,-94.785501,8895,SH0087-LG,257.337,154299,87,Left Roadbed,State Highway,580,0.69,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",33.41616026
29.3016,-94.785501,6786,SH0087-KG,257.335,154299,87,Single Roadbed,State Highway,580,0.69,5104,3.782,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",65.8422646
29.3016,-94.785501,8902,SH0087-RG,257.334,154299,87,Right Roadbed,State Highway,580,0.69,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",100.6945145
33.423339,-94.054114,9812,US0067-LG,0.707,154768,67,Left Roadbed,US Highway,212,0.698,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",28.0661186
33.423339,-94.054114,469907,1240353,0.278,409300,1240353,Single Roadbed,Local City Street,,,LX3954,0.278,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",140.1605751
33.423339,-94.054114,469906,1240353,0.262,409300,1240353,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",142.3431993
29.30006,-94.79268,8902,SH0087-RG,257.779,154299,87,Right Roadbed,State Highway,580,1.135,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",19.39904166
29.30006,-94.79268,6786,SH0087-KG,257.779,154299,87,Single Roadbed,State Highway,580,1.134,5104,4.226,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",58.77608718
29.30006,-94.79268,8895,SH0087-LG,257.781,154299,87,Left Roadbed,State Highway,580,1.134,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",98.38241221
33.011288,-94.36504,6662,SH0011-KG,154.962,154064,11,Single Roadbed,State Highway,758,1.189,21805,16.971,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",106.0325002
33.011288,-94.36504,1515432479,FM0125-KG,1.521,173119,125,Single Roadbed,Farm to Market,728,1.476,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",111.2260696
33.011288,-94.36504,377588,1155812,0.02,327384,1155812,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",140.2678001
33.011288,-94.36504,377643,1155862,0.523,327434,1155862,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",144.3440802
29.29473,-94.813174,8902,SH0087-RG,259.068,154299,87,Right Roadbed,State Highway,582,0.686,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",33.68337965
29.29473,-94.813174,6786,SH0087-KG,259.068,154299,87,Single Roadbed,State Highway,582,0.686,5104,5.515,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",74.16756391
29.29473,-94.813174,8895,SH0087-LG,259.07,154299,87,Left Roadbed,State Highway,582,0.686,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",114.8465527
32.548637,-94.36854,7529,US0080-KG,139.375,154776,80,Single Roadbed,US Highway,806,0.222,9609,20.263,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",66.57706439
32.548637,-94.36854,44273,264429,3.5,167420,264429,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",88.71860175
32.761672,-94.352892,6730,SH0049-KG,50.358,154258,49,Single Roadbed,State Highway,742,0.168,22205,15.142,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",67.44701414
32.761672,-94.352892,359674,1138043,0.015,310174,1138043,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",83.89386404
32.761672,-94.352892,359707,1138067,0.496,310198,1138067,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",118.7334127
32.757381,-94.345141,359738,1138096,0.276,310227,1138096,Single Roadbed,Local City Street,,,LN4559,0.276,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",26.51785521
32.757381,-94.345141,359642,1138014,0,310145,1138014,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",62.10016249
32.757381,-94.345141,2515,FM0134-KG,0.352,173212,134,Single Roadbed,Farm to Market,260,0.248,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",67.90528555
29.299956,-94.793708,8902,SH0087-RG,257.84,154299,87,Right Roadbed,State Highway,580,1.196,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",81.03554304
29.299956,-94.793708,6786,SH0087-KG,257.841,154299,87,Single Roadbed,State Highway,580,1.196,5104,4.288,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",117.1245025
33.138433,-95.600656,1575912158,BU0067V-KG,4.498,160043,67,Single Roadbed,Business US,656,1.179,918,10.01,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",56.92118977
33.138433,-95.600656,1575662699,SH0154-KG,20.922,154102,154,Single Roadbed,State Highway,668,1.03,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",84.75703898
33.138433,-95.600656,1576011741,705021,0.01,1576011741,705021,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",95.06602045
32.156918,-95.406168,2795,FM0346-KG,5.632,175382,346,Single Roadbed,Farm to Market,676,1.547,176401,1.547,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",43.69167175
31.532468,-94.167817,,,,,,,,,,,,,
31.528963,-94.105368,1599257621,SH0021-KG,286.486,154151,21,Single Roadbed,State Highway,816,2.059,11810,12.169,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",50.09790401
31.528963,-94.105368,454029,1225159,0.007,394544,1225159,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",147.7332661
31.526685,-94.107974,4935,FM2213-KG,0.24,174123,2213,Single Roadbed,Farm to Market,344,0.219,168002,0.24,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",135.0313284
31.526685,-94.107974,454005,1225137,0.117,394522,1225137,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",135.7086666
31.531764,-94.12041,,,,,,,,,,,,,
30.092867,-93.735316,410844,1184191,0.071,354867,1184191,Single Roadbed,Local City Street,,,LR9336,0.071,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",62.57579951
30.092867,-93.735316,2262,BU0090Y-KG,4.759,160049,90,Single Roadbed,Business US,442,0.614,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",97.3943539
32.158198,-94.339028,2199,BU0059D-KG,1.673,160069,59,Single Roadbed,Business US,300,1.585,6312,1.703,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",67.11450125
32.158198,-94.339028,254347,1040967,0.519,216025,1040967,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",92.18046465
30.847791,-93.75995,1572281803,US0190-KG,575.345,154749,190,Single Roadbed,US Highway,866,1.604,24404,15.288,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",28.48361288
